代號,名稱,年月,分類,資本適足率,股本,資產,權益,稅前損益,授信總額,存款,放款,權益比率,資產報酬率(稅前),存放比率,催收款,逾期放款,甲類逾期放款,乙類逾期放款,放款(含催收款),逾放比率,備抵呆帳,備抵呆帳覆蓋率,收益總計,費損總計,淨收益,利息收入,利息費用,淨利息總收益比,風險承受性
5847,玉山銀,2013/05,表現穩健,12.21,49850,1282224,77790,4652,809201,1058352,785826,6.07,0.36,74.25,982,1563,1123,440,786808,0.2,8420,5.39 ,18337,15382,2955,7822,3550,1.445685279,0.00230459
5848,台新銀,2013/05,風險承受度稍弱,11.69,49158,1134966,74012,7606,742829,867641,683610,6.52,0.67,78.79,1882,1645,1394,251,685491,0.24,8515,5.18 ,27079,21419,5660,7969,3242,0.835159011,0.004986934
5849,永豐銀行,2013/05,風險承受度稍弱,11.65,59616,1350762,83739,5413,803125,1071346,765115,6.2,0.4,71.42,2001,2220,2154,66,767116,0.29,8083,3.64 ,26533,23607,2926,7545,3567,1.359535202,0.002166185
5850,日盛銀行,2013/05,表現穩健,12.55,15370,203711,17165,577,129003,176573,127574,8.43,0.28,72.25,621,1257,705,552,128194,0.98,1585,1.26 ,2763,2310,453,1262,541,1.591611479,0.002223739
5852,元大銀,2013/05,表現穩健,13.34,36497,577320,45564,1443,415022,477544,381187,7.89,0.25,79.82,1229,1765,1605,160,382416,0.46,4976,2.82 ,10900,9835,1065,3522,1447,1.948356808,0.001844731
5854,合庫,2013/05,表現穩健,12.32,68433,2843389,131637,4211,1878186,2300310,1780858,4.63,0.15,77.42,12951,14135,12415,1720,1793809,0.79,19107,1.35 ,29186,26237,2949,17646,8593,3.069854188,0.001037143
5857,土銀,2013/05,風險承受度稍弱,11.67,50000,2412667,110730,4971,1896498,2006878,1812470,4.59,0.21,90.31,3666,5314,3730,1584,1816136,0.29,25083,4.72 ,18651,14142,4509,16279,7808,1.87868707,0.001868886
5858,臺銀,2013/05,風險承受度稍弱,10.02,70000,4228319,242901,4265,2276999,3379169,2188102,5.74,0.1,64.75,9864,11021,9406,1615,2197966,0.5,19327,1.75 ,105224,103136,2088,20962,12798,3.909961686,0.000493813
5862,板信銀,2013/05,風險承受度稍弱,8.56,9558,163414,8286,326,101768,146123,97328,5.07,0.2,66.61,1114,1208,1192,17,98443,1.23,1137,0.94 ,1827,1577,250,1233,535,2.792,0.001529857
5863,瑞興銀,2013/05,風險承受度稍弱,11.50,2333,63062,4799,47,36632,49745,36358,7.61,0.07,73.09,56,59,57,2,36414,0.16,433,7.34 ,482,435,47,407,182,4.787234043,0.000745298
5870,花旗台灣,2013/05,表現穩健,16.61,66033,755188,100942,4848,231997,528113,213737,13.37,0.64,40.47,35,782,163,619,213772,0.37,3112,3.98 ,10821,7457,3364,4585,620,1.178656361,0.00445452
5872,匯豐台灣,2013/05,風險承受度稍弱,10.81,30000,619694,35819,2540,274963,366090,237544,5.78,0.41,64.89,101,151,65,87,237645,0.06,2361,15.64 ,6407,4675,1732,2422,928,0.862586605,0.002794928
5875,星展台灣,2013/05,風險承受度稍弱,11.45,22000,294021,22720,326,203729,183771,191033,7.73,0.11,103.95,627,1164,842,323,191660,0.61,3196,2.75 ,2609,2524,85,1833,777,12.42352941,0.000289095
5876,上海商銀,2013/05,表現穩健,12.62,37158,886001,98248,4883,548793,695215,503034,11.09,0.55,72.36,1050,1642,1611,31,504084,0.33,8237,5.02 ,10263,6518,3745,4759,2051,0.723097463,0.004226858
5879,澳盛台灣,2013/05,#N/A,#N/A,20000,313667,20247,301,187868,134410,152990,6.45,0.1,113.82,129,57,56,0,153119,0.04,2782,48.81 ,1495,1300,195,572,212,1.846153846,0.000621678
2801,彰銀,2013/04,風險承受度稍弱,11.39,72421,1653826,107991,3667,1209412,1330485,1170153,6.53,0.22,87.95,3166,4338,2773,1566,1173318,0.37,14087,3.25 ,13396,10376,3020,7671,2973,1.555629139,0.001826069
2807,渣打銀行,2013/04,表現穩健,14.77,29106,741546,43669,896,367573,539884,341070,5.89,0.12,63.17,1327,2350,1545,805,342397,0.69,5525,2.35 ,6777,5735,1042,4355,1580,2.663147793,0.001405172
2809,京城銀,2013/04,表現穩健,13.72,12012,196461,22987,1552,103810,141763,100657,11.7,0.79,71,85,118,74,45,100742,0.12,1580,13.39 ,1726,1141,585,1146,346,1.367521368,0.00297769
2812,台中銀,2013/04,風險承受度稍弱,10.54,23187,458351,29151,1257,342869,404049,333540,6.36,0.27,82.55,1017,1306,1077,228,334557,0.39,3463,2.65 ,3806,2884,922,2999,1128,2.029284165,0.002011559
2834,臺企銀,2013/04,風險承受度稍弱,10.86,48982,1291663,54666,976,975272,1102515,955471,4.23,0.08,86.66,8369,9478,8924,554,963840,0.98,9552,1.01 ,8408,7875,533,6861,3017,7.212007505,0.000412646
2836,高雄銀,2013/04,風險承受度稍弱,8.27,7069,221432,10621,172,172748,188894,166958,4.8,0.08,88.39,1132,1663,1132,531,168090,0.99,1441,0.87 ,1375,1256,119,1149,564,4.915966387,0.000537411
2837,凱基銀行,2013/04,表現穩健,12.69,15256,161943,16136,776,93708,135975,92643,9.96,0.48,68.13,493,613,406,207,93136,0.66,1314,2.14 ,2329,1622,707,1804,472,1.884016973,0.004365734
2838,聯邦銀,2013/04,表現穩健,12.01,20264,423335,26453,1044,231726,351709,218480,6.25,0.25,62.12,198,746,274,473,218678,0.34,2206,2.96 ,4358,3438,920,2962,1083,2.042391304,0.00217322
2845,遠東銀,2013/04,風險承受度稍弱,10.16,22423,473984,27733,1438,318365,382249,301920,5.85,0.3,78.99,787,1113,951,162,302707,0.37,3644,3.27 ,6334,5115,1219,3291,1872,1.164068909,0.002571817
2847,大眾銀,2013/04,#N/A,#N/A,22478,450169,27741,1120,298112,344503,273274,6.16,0.25,79.32,607,643,276,367,273881,0.23,3876,6.03 ,10543,9781,762,2513,1308,1.581364829,0.001692698
2849,安泰銀,2013/04,風險承受度稍弱,11.37,16797,417379,24098,1408,223637,312502,210868,5.77,0.34,67.48,1482,1616,886,730,212350,0.76,2413,1.49 ,3978,2912,1066,2364,1261,1.034709193,0.002554034
2893,新光銀行,2013/04,風險承受度稍弱,10.45,24697,626238,32744,1673,444106,549477,427049,5.23,0.27,77.72,1527,2027,1497,530,428576,0.47,4763,2.35 ,6664,5464,1200,3861,1587,1.895,0.001916204
28944,中輸銀,2013/04,表現穩健,28.83,12000,96493,18985,172,99699,0,90947,19.68,0.18,0,89,215,215,0,91036,0.24,749,3.48 ,405,361,44,232,56,4,0.000455992
2895,陽信銀,2013/04,風險承受度稍弱,8.85,12750,270775,13292,519,197018,234973,193870,4.91,0.19,82.51,890,1248,892,356,194760,0.64,1957,1.57 ,2292,1822,470,1774,747,2.185106383,0.001735758
2897,王道銀行,2013/04,表現穩健,14.54,23905,161434,26751,399,88132,97586,81223,16.57,0.25,83.23,540,661,540,120,81764,0.81,1978,2.99 ,-2701,-2811,110,473,272,1.827272727,0.000681393
5827,華泰銀行,2013/04,風險承受度稍弱,11.41,6708,125200,7534,150,86690,109888,85245,6.02,0.12,77.57,564,629,553,76,85808,0.73,1083,1.72 ,1108,967,141,915,366,3.893617021,0.001126198
5830,三信銀行,2013/04,風險承受度稍弱,9.66,4247,127632,5373,161,94318,117558,91745,4.21,0.13,78.04,210,355,192,164,91955,0.39,1821,5.13 ,1154,993,161,1024,368,4.074534161,0.001261439
5835,國泰世華,2013/04,表現穩健,13.06,61425,1868377,107686,5598,1036923,1548541,989454,5.76,0.3,63.9,4258,4463,4257,206,993711,0.45,13780,3.09 ,26529,23107,3422,7884,3343,1.327001753,0.001831536
5836,台北富邦銀,2013/04,表現穩健,13.09,61231,1744745,118649,5828,1150909,1308156,1071758,6.8,0.33,81.93,1147,1216,1188,28,1072906,0.11,9120,7.50 ,23624,20096,3528,7187,3488,1.048469388,0.002022072
5838,華銀,2013/04,表現穩健,12.31,57379,2007600,126069,3754,1425429,1658098,1371046,6.28,0.19,82.69,6225,6098,5582,515,1377271,0.44,14463,2.37 ,17330,14614,2716,9583,3362,2.290500736,0.001352859
5841,中信銀,2013/04,風險承受度稍弱,11.02,75371,2000777,148384,8396,1295742,1536246,1153808,7.42,0.42,75.11,5498,5683,4973,710,1159306,0.49,10534,1.85 ,19403,13603,5800,9339,3306,1.040172414,0.002898874
5843,兆豐商銀,2013/04,風險承受度稍弱,10.60,71000,2517169,184443,7775,1797898,1751722,1510875,7.33,0.31,86.25,1511,3053,2501,552,1512386,0.2,16408,5.37 ,12977,9395,3582,7703,3058,1.296761586,0.001423027
5844,一銀,2013/04,風險承受度稍弱,11.03,62720,2070536,128271,4798,1531335,1621832,1435942,6.2,0.23,88.54,6646,6625,5726,898,1442589,0.46,16200,2.45 ,24374,20841,3533,9621,3248,1.80384942,0.001706321
5847,玉山銀,2013/04,表現穩健,12.21,45725,1275383,78233,3635,793070,1065750,773208,6.13,0.29,72.55,578,1507,728,779,773786,0.19,8353,5.54 ,13638,11369,2269,6232,2826,1.501101807,0.001779073
5848,台新銀,2013/04,風險承受度稍弱,11.69,49158,1134665,72907,5970,733308,859106,675501,6.43,0.53,78.63,1476,1352,1077,274,676976,0.2,8359,6.18 ,16665,12218,4447,6311,2578,0.839442321,0.003919218
5849,永豐銀行,2013/04,風險承受度稍弱,11.65,53862,1344327,82452,4120,801015,1054253,764109,6.13,0.31,72.48,1934,2167,2042,125,766043,0.28,7918,3.65 ,20328,18052,2276,6009,2815,1.403339192,0.00169304
5850,日盛銀行,2013/04,表現穩健,12.55,15370,201236,17056,493,131326,173445,129837,8.48,0.24,74.86,685,1230,685,545,130522,0.94,1583,1.29 ,2222,1816,406,1009,428,1.431034483,0.002017532
5852,元大銀,2013/04,表現穩健,13.34,34963,567361,45308,1122,417174,470438,383312,7.99,0.2,81.48,865,1769,1458,311,384177,0.46,5100,2.88 ,7820,6927,893,2791,1149,1.838745801,0.001573954
5854,合庫,2013/04,表現穩健,12.32,66439,2853903,133140,3356,1917496,2305646,1821719,4.67,0.12,79.01,11994,13684,11072,2612,1833713,0.75,19173,1.40 ,23630,21271,2359,14077,6869,3.055532005,0.000826587
5857,土銀,2013/04,風險承受度稍弱,11.67,50000,2388420,108936,3951,1888608,2015364,1805608,4.56,0.17,89.59,3681,5117,3568,1549,1809289,0.28,24982,4.88 ,14900,11280,3620,12965,6210,1.866022099,0.001515646
5858,臺銀,2013/04,風險承受度稍弱,10.02,70000,4180322,240756,3228,2322115,3396136,2227880,5.76,0.08,65.6,10148,11608,9735,1873,2238028,0.52,18896,1.63 ,88260,86804,1456,16645,10223,4.410714286,0.000348299
5862,板信銀,2013/04,風險承受度稍弱,8.56,9558,160608,8211,239,101555,144812,96936,5.11,0.15,66.94,1283,1295,1283,12,98218,1.32,1396,1.08 ,1372,1194,178,980,426,3.112359551,0.001108289
5863,瑞興銀,2013/04,風險承受度稍弱,11.50,2333,60032,4769,31,36132,46897,35846,7.94,0.05,76.44,58,67,64,4,35904,0.19,433,6.46 ,376,346,30,324,145,5.966666667,0.000499733
5870,花旗台灣,2013/04,表現穩健,16.61,66033,807254,100053,3755,226616,521190,208947,12.39,0.47,40.09,43,781,182,599,208990,0.37,3039,3.89 ,8716,6177,2539,3669,496,1.249704608,0.003145231
5872,匯豐台灣,2013/04,風險承受度稍弱,10.81,30000,630679,35372,2034,269409,378800,232448,5.61,0.32,61.36,101,176,73,103,232549,0.08,2287,12.99 ,5015,3611,1404,1916,732,0.843304843,0.002226172
5875,星展台灣,2013/04,風險承受度稍弱,11.45,22000,286981,22600,166,202164,185443,190116,7.88,0.06,102.52,627,1119,667,452,190744,0.59,3120,2.79 ,2035,2056,-21,1434,613,-39.0952381,-7.31756E-05
5876,上海商銀,2013/04,表現穩健,12.62,37158,867362,96782,3821,538684,685496,493218,11.16,0.44,71.95,944,1660,1520,140,494162,0.34,8171,4.92 ,7965,5005,2960,3768,1619,0.726013514,0.003412647
5879,澳盛台灣,2013/04,#N/A,#N/A,20000,323193,20141,160,178335,149556,143293,6.23,0.05,95.81,123,46,46,1,143416,0.03,2781,60.46 ,901,775,126,260,100,1.26984127,0.00038986
2801,彰銀,2013/03,風險承受度稍弱,11.54,72421,1630572,107246,2806,1177864,1318797,1136398,6.58,0.17,86.17,3322,3828,2888,940,1139719,0.34,13686,3.58 ,10187,8043,2144,5684,2233,1.609608209,0.001314876
2807,渣打銀行,2013/03,表現穩健,15.16,29106,758936,43299,645,372630,557604,342926,5.71,0.08,61.5,1322,2340,1517,823,344248,0.68,5563,2.38 ,5225,4355,870,3304,1195,2.424137931,0.001146342
2809,京城銀,2013/03,表現穩健,16.80,12012,198522,22513,1171,104077,141413,100995,11.34,0.59,71.42,98,126,86,40,101094,0.12,1854,14.71 ,1293,935,358,859,261,1.670391061,0.001803327
2812,台中銀,2013/03,風險承受度稍弱,10.56,23187,456163,28782,904,337013,397311,326968,6.31,0.2,82.3,1143,1209,1066,143,328111,0.37,3506,2.90 ,2882,2184,698,2243,841,2.008595989,0.001530155
2834,臺企銀,2013/03,風險承受度稍弱,11.05,48982,1297684,54510,815,974462,1096837,954796,4.2,0.06,87.05,8195,9179,8534,645,962992,0.95,9243,1.01 ,6371,5905,466,5157,2260,6.216738197,0.000359101
2836,高雄銀,2013/03,風險承受度稍弱,8.41,7069,219538,10561,150,170739,186804,164533,4.81,0.07,88.08,1115,1343,1115,228,165649,0.81,1407,1.05 ,1025,897,128,856,421,3.3984375,0.000583043
2837,凱基銀行,2013/03,表現穩健,12.44,15256,161542,15910,609,91110,134256,90170,9.85,0.38,67.16,494,617,397,219,90664,0.68,1304,2.11 ,1767,1197,570,1356,350,1.764912281,0.003528494
2838,聯邦銀,2013/03,表現穩健,12.34,20264,419727,26271,792,228105,348973,216474,6.26,0.19,62.03,359,474,419,55,216833,0.22,2287,4.82 ,3181,2481,700,2229,812,2.024285714,0.001667751
2845,遠東銀,2013/03,風險承受度稍弱,11.06,22423,466830,27337,1021,313520,375056,297139,5.86,0.22,79.23,785,1108,949,159,297925,0.37,3580,3.23 ,4735,3862,873,2455,1398,1.210767468,0.00187006
2847,大眾銀,2013/03,#N/A,#N/A,22478,441965,27239,636,301862,348495,276498,6.16,0.14,79.34,673,704,345,359,277171,0.25,4013,5.70 ,7810,7509,301,1896,989,3.013289037,0.000681049
2849,安泰銀,2013/03,風險承受度稍弱,12.17,16797,388432,23801,1120,223771,316911,211169,6.13,0.29,66.63,1098,1228,839,390,212266,0.58,2368,1.93 ,3051,2188,863,1758,945,0.942062572,0.002221753
2893,新光銀行,2013/03,風險承受度稍弱,10.81,22213,616935,32655,1215,441521,539890,424262,5.29,0.2,78.58,1619,1946,1615,331,425881,0.46,4842,2.49 ,5178,4291,887,2911,1198,1.931228861,0.001437753
28944,中輸銀,2013/03,表現穩健,27.96,12000,96758,19044,133,101248,0,92556,19.68,0.14,0,90,171,171,0,92646,0.18,736,4.30 ,315,276,39,173,42,3.358974359,0.000403067
2895,陽信銀,2013/03,風險承受度稍弱,8.31,12750,269203,13144,394,197324,234800,194021,4.88,0.15,82.63,926,1045,867,178,194947,0.54,1946,1.86 ,1726,1370,356,1330,558,2.168539326,0.001322422
2897,王道銀行,2013/03,表現穩健,12.33,23905,165623,26732,337,89474,104012,81583,16.14,0.2,78.44,540,587,540,47,82123,0.71,1922,3.27 ,-3779,-3902,123,358,205,1.243902439,0.00074265
5827,華泰銀行,2013/03,風險承受度稍弱,10.98,6641,125885,7568,125,88231,110567,86637,6.01,0.1,78.36,567,644,565,80,87204,0.74,1064,1.65 ,850,729,121,694,277,3.446280992,0.000961195
5830,三信銀行,2013/03,風險承受度稍弱,9.66,4247,126008,5371,112,93925,117019,91342,4.26,0.09,78.06,216,336,193,143,91558,0.37,1789,5.32 ,854,743,111,767,276,4.423423423,0.000880896
5835,國泰世華,2013/03,風險承受度稍弱,11.65,52277,1832046,106093,4097,1038481,1544676,992658,5.79,0.22,64.26,3316,3524,3316,208,995974,0.35,13564,3.85 ,21140,18558,2582,5915,2488,1.327265686,0.001409353
5836,台北富邦銀,2013/03,表現穩健,13.44,61231,1719526,117070,4327,1150356,1267958,1068239,6.81,0.25,84.25,1267,1305,1278,27,1069506,0.12,9031,6.92 ,19120,16563,2557,5382,2594,1.090340242,0.001487038
5838,華銀,2013/03,表現穩健,12.66,57379,2036483,125514,2863,1431690,1651995,1373451,6.16,0.14,83.14,6198,6371,5677,694,1379649,0.46,14344,2.25 ,14927,12913,2014,7201,2524,2.32224429,0.00098896
5841,中信銀,2013/03,風險承受度稍弱,12.07,75371,1951178,147251,6391,1267766,1517753,1127332,7.55,0.33,74.28,4263,4466,3734,733,1131595,0.39,10477,2.35 ,14838,10234,4604,7009,2461,0.987836664,0.0023596
5843,兆豐商銀,2013/03,風險承受度稍弱,11.73,71000,2429761,183215,5721,1826693,1735361,1519802,7.54,0.24,87.58,2886,3416,3265,151,1522687,0.22,16672,4.88 ,9864,7483,2381,5728,2261,1.456110878,0.000979932
5844,一銀,2013/03,風險承受度稍弱,11.44,62720,2080898,127412,3518,1529095,1623977,1430642,6.12,0.17,88.09,6678,7243,6491,752,1437319,0.5,16889,2.33 ,17756,14983,2773,7228,2434,1.728813559,0.001332598
5847,玉山銀,2013/03,表現穩健,12.41,45725,1276444,77485,2788,786783,1060988,768358,6.07,0.22,72.42,754,1533,756,777,769113,0.2,8385,5.47 ,10429,8421,2008,4686,2120,1.277888446,0.00157312
5848,台新銀,2013/03,風險承受度稍弱,11.68,49158,1123292,71938,4269,741658,861959,682317,6.4,0.38,79.16,1488,1082,799,282,683805,0.16,8170,7.55 ,11138,8217,2921,4728,1927,0.958918179,0.002600392
5849,永豐銀行,2013/03,風險承受度稍弱,12.18,53862,1338302,81313,3143,793273,1052809,755787,6.08,0.23,71.79,1971,2200,2083,117,757757,0.29,7878,3.58 ,16183,14532,1651,4521,2094,1.470018171,0.001233653
5850,日盛銀行,2013/03,表現穩健,13.03,14870,203662,17432,390,133080,173141,131665,8.56,0.19,76.04,512,806,512,294,132177,0.61,1590,1.97 ,1658,1326,332,759,318,1.328313253,0.001630152
5852,元大銀,2013/03,表現穩健,13.68,34963,573883,44714,821,417928,470038,383377,7.79,0.14,81.56,776,1123,1051,72,384152,0.29,4993,4.45 ,5605,4940,665,2089,860,1.848120301,0.001158773
5854,合庫,2013/03,表現穩健,12.63,66439,2884819,132345,2621,1921888,2315513,1824978,4.59,0.09,78.82,12110,13271,10774,2498,1837088,0.72,19201,1.45 ,18601,16758,1843,10572,5145,2.944655453,0.000638862
5857,土銀,2013/03,風險承受度稍弱,11.84,50000,2380894,108113,2915,1898883,2005136,1816376,4.54,0.12,90.59,3725,4950,3618,1332,1820101,0.27,24929,5.04 ,11173,8490,2683,9762,4684,1.892657473,0.001126888
5858,臺銀,2013/03,風險承受度稍弱,10.53,70000,4187837,241333,2306,2388342,3368885,2290462,5.76,0.06,67.99,10281,11648,9819,1829,2300743,0.51,18787,1.61 ,60038,59066,972,12452,7658,4.932098765,0.000232101
5862,板信銀,2013/03,風險承受度稍弱,8.63,9558,161274,8149,197,101269,145845,96682,5.05,0.12,66.29,1177,1199,1180,19,97858,1.23,1382,1.15 ,1055,910,145,736,321,2.862068966,0.000899091
5863,瑞興銀,2013/03,表現穩健,12.64,2333,58972,4770,27,35459,46188,35223,8.09,0.05,76.26,58,61,58,2,35281,0.17,433,7.10 ,287,260,27,242,109,4.925925926,0.000457844
5870,花旗台灣,2013/03,表現穩健,18.58,66033,789119,99072,2649,224846,554353,207159,12.55,0.34,37.37,32,803,203,599,207190,0.39,3043,3.79 ,7053,5262,1791,2762,376,1.332216639,0.00226962
5872,匯豐台灣,2013/03,風險承受度稍弱,12.02,30000,593315,37281,1641,264013,353618,228295,6.28,0.28,64.56,90,153,70,83,228385,0.07,2221,14.52 ,3883,2754,1129,1447,586,0.762621789,0.001902868
5875,星展台灣,2013/03,風險承受度稍弱,11.71,22000,272086,22636,155,207917,180067,188008,8.32,0.06,104.41,599,879,633,246,188607,0.47,2937,3.34 ,1424,1450,-26,1067,461,-23.30769231,-9.5558E-05
5876,上海商銀,2013/03,表現穩健,13.62,37158,864524,96455,2970,533583,677827,486608,11.16,0.34,71.79,956,1286,1108,178,487564,0.26,8118,6.31 ,6082,3765,2317,2824,1216,0.694000863,0.002680088
2801,彰銀,2013/02,風險承受度稍弱,11.54,72421,1646433,106710,1932,1184206,1319748,1142725,6.48,0.12,86.59,3007,3743,2966,777,1145731,0.33,13595,3.63 ,6800,5275,1525,3756,1534,1.45704918,0.000926245
2807,渣打銀行,2013/02,表現穩健,15.16,29106,746197,43215,453,380684,548200,347023,5.79,0.06,63.3,1183,2467,1430,1036,348207,0.71,5495,2.23 ,3544,2886,658,2147,786,2.068389058,0.000881805
2809,京城銀,2013/02,表現穩健,16.80,10512,198408,20872,786,102494,140428,99367,10.52,0.4,70.76,93,123,87,36,99461,0.12,1543,12.54 ,880,461,419,568,174,0.940334129,0.00211181
2812,台中銀,2013/02,風險承受度稍弱,10.56,23187,450035,28974,557,332719,391481,323168,6.44,0.12,82.55,1233,1225,1151,74,324401,0.38,3407,2.78 ,1901,1371,530,1486,554,1.758490566,0.001177686
2834,臺企銀,2013/02,風險承受度稍弱,11.05,48982,1289101,54089,508,971652,1098643,951903,4.2,0.04,86.64,8257,9154,8463,691,960160,0.95,8853,0.97 ,4178,3884,294,3396,1497,6.459183673,0.000228066
2836,高雄銀,2013/02,風險承受度稍弱,8.41,7069,215620,10543,103,168265,185560,161851,4.89,0.05,87.22,1146,1357,1146,210,162997,0.83,1407,1.04 ,684,668,16,566,279,17.9375,7.42046E-05
2837,凱基銀行,2013/02,表現穩健,12.44,15256,157797,15790,392,89574,132087,88621,10.01,0.25,67.09,496,666,406,260,89117,0.75,1224,1.84 ,1164,794,370,889,231,1.778378378,0.002344785
2838,聯邦銀,2013/02,表現穩健,12.34,20264,422439,25844,489,224035,347641,210189,6.12,0.12,60.46,353,471,394,76,210542,0.22,2239,4.75 ,2142,1727,415,1485,542,2.272289157,0.00098239
2845,遠東銀,2013/02,風險承受度稍弱,11.06,22423,477060,26930,577,301021,391605,284679,5.64,0.12,72.7,972,1297,1135,162,285651,0.45,3640,2.81 ,3019,2524,495,1619,918,1.416161616,0.001037605
2847,大眾銀,2013/02,#N/A,#N/A,22478,454207,27116,436,301794,351739,276550,5.97,0.1,78.62,587,605,434,171,277137,0.22,3919,6.48 ,6108,5840,268,1254,655,2.235074627,0.000590039
2849,安泰銀,2013/02,風險承受度稍弱,12.17,16797,377831,24817,800,220157,302009,207463,6.57,0.21,68.69,1074,1222,845,376,208536,0.59,2271,1.86 ,2020,1388,632,1168,602,0.89556962,0.001672706
2893,新光銀行,2013/02,風險承受度稍弱,10.81,22213,623025,32492,761,441718,541943,424546,5.22,0.12,78.34,1590,1951,1582,369,426135,0.46,4698,2.41 ,3567,3058,509,1901,788,2.186640472,0.000816982
28944,中輸銀,2013/02,表現穩健,27.96,12000,95436,18957,83,101575,0,92306,19.86,0.09,0,89,115,115,0,92395,0.12,725,6.30 ,204,192,12,114,28,7.166666667,0.000125739
2895,陽信銀,2013/02,風險承受度稍弱,8.31,12750,268654,13065,248,195976,233329,192669,4.86,0.09,82.57,943,1071,886,185,193612,0.55,1924,1.80 ,1128,907,221,865,369,2.244343891,0.000822619
